"Data","Último","Abertura","Máxima","Mínima","Var%"
"04.07.2016","12,465","12,520","12,575","12,410","-0,32%"
"01.07.2016","12,505","12,660","12,685","12,485","-1,50%"
"30.06.2016","12,695","12,640","12,725","12,605","0,24%"
"29.06.2016","12,665","12,450","12,665","12,450","1,52%"
"28.06.2016","12,475","12,370","12,605","12,370","0,89%"
"27.06.2016","12,365","12,505","12,505","12,329","-1,20%"
"24.06.2016","12,515","12,675","12,695","12,485","-0,08%"
"23.06.2016","12,525","12,605","12,605","12,505","-0,71%"
"22.06.2016","12,615","12,805","12,805","12,485","0,64%"
"21.06.2016","12,535","12,815","12,815","12,505","-1,18%"
"20.06.2016","12,685","12,680","12,695","12,620","-1,05%"
"17.06.2016","12,820","13,025","13,025","12,785","0,12%"
"16.06.2016","12,805","12,805","12,865","12,725","0,16%"
"15.06.2016","12,785","12,775","12,825","12,695","0,35%"
"14.06.2016","12,740","12,885","12,885","12,600","0,24%"
"13.06.2016","12,710","12,725","12,775","12,580","-0,20%"
"10.06.2016","12,735","12,635","12,735","12,515","1,07%"
"09.06.2016","12,600","12,905","12,905","12,565","0,56%"
"08.06.2016","12,530","12,545","12,615","12,485","-0,63%"
"07.06.2016","12,610","12,635","12,655","12,555","0,40%"
"06.06.2016","12,560","12,555","12,625","12,545","-0,24%"
"03.06.2016","12,590","12,900","12,900","12,575","-0,94%"
"02.06.2016","12,710","12,890","12,890","12,690","-0,63%"
"01.06.2016","12,790","12,890","12,950","12,760","-0,70%"
"31.05.2016","12,880","13,390","13,390","12,850","0,08%"
"30.05.2016","12,870","13,050","13,060","12,850","-1,42%"
"27.05.2016","13,055","13,150","13,220","12,960","0,50%"
"25.05.2016","12,990","13,100","13,100","12,840","0,46%"
"24.05.2016","12,930","12,910","12,960","12,810","0,31%"
"23.05.2016","12,890","12,880","12,940","12,810","0,82%"
"20.05.2016","12,785","13,180","13,180","12,780","-0,39%"
"19.05.2016","12,835","12,900","12,970","12,780","-0,70%"
"18.05.2016","12,925","12,730","12,960","12,700","0,82%"
"17.05.2016","12,820","12,750","12,880","12,690","0,63%"
"16.05.2016","12,740","12,700","12,760","12,680","0,24%"
"14.05.2016","12,710","12,710","12,710","12,710","0,00%"
"13.05.2016","12,710","12,790","12,790","12,640","0,32%"
"12.05.2016","12,670","12,700","12,760","12,610","-0,35%"
"11.05.2016","12,715","12,690","12,715","12,610","-0,70%"
"10.05.2016","12,805","13,120","13,120","12,760","-1,01%"
"09.05.2016","12,935","13,020","13,070","12,850","0,86%"
"06.05.2016","12,825","13,110","13,110","12,800","-0,04%"
"05.05.2016","12,830","12,870","12,870","12,790","-0,12%"
"04.05.2016","12,845","13,020","13,020","12,760","0,67%"
"03.05.2016","12,760","12,760","12,850","12,750","-0,20%"
"02.05.2016","12,785","12,750","12,820","12,710","0,35%"
"30.04.2016","12,740","12,740","12,740","12,740","0,00%"
"29.04.2016","12,740","13,200","13,200","12,670","-0,35%"
"28.04.2016","12,785","12,690","12,860","12,660","0,67%"
"27.04.2016","12,700","12,815","12,920","12,690","-0,94%"
"26.04.2016","12,820","13,070","13,070","12,640","0,94%"
"25.04.2016","12,700","12,830","12,830","12,650","-0,70%"
"22.04.2016","12,790","12,780","12,810","12,740","0,31%"
"20.04.2016","12,750","12,775","12,890","12,730","-0,47%"
"19.04.2016","12,810","12,870","12,870","12,680","-0,08%"
"18.04.2016","12,820","12,860","12,940","12,750","-0,89%"
"15.04.2016","12,935","13,070","13,070","12,890","-1,07%"
"14.04.2016","13,075","13,430","13,430","13,070","-0,42%"
"13.04.2016","13,130","13,300","13,300","13,120","-1,57%"
"12.04.2016","13,340","13,335","13,450","13,305","-0,15%"
"11.04.2016","13,360","13,485","13,750","13,325","-1,11%"
"08.04.2016","13,510","13,450","13,650","13,450","-1,64%"
"07.04.2016","13,735","13,700","13,790","13,620","0,81%"
"06.04.2016","13,625","13,560","13,660","13,560","0,41%"
"05.04.2016","13,570","13,605","13,650","13,570","-0,29%"
"04.04.2016","13,610","13,480","13,610","13,480","0,93%"
"01.04.2016","13,485","13,579","13,665","13,485","-1,35%"
"31.03.2016","13,670","13,540","13,695","13,474","2,86%"
"30.03.2016","13,290","13,290","13,290","13,260","0,00%"
"29.03.2016","13,290","13,305","13,310","13,245","-0,37%"
"28.03.2016","13,340","13,360","13,560","13,340","-0,37%"
"24.03.2016","13,390","13,390","13,480","13,390","0,22%"
"23.03.2016","13,360","13,250","13,360","13,250","0,83%"
"22.03.2016","13,250","13,350","13,415","13,250","-1,19%"
"21.03.2016","13,410","13,390","13,575","13,390","0,15%"
"18.03.2016","13,390","13,374","13,405","13,374","-0,67%"
"17.03.2016","13,480","13,575","13,575","13,460","-1,82%"
"16.03.2016","13,730","13,795","13,880","13,730","-0,22%"
"15.03.2016","13,760","13,550","13,780","13,550","1,47%"
"14.03.2016","13,560","13,510","13,610","13,510","0,30%"
"11.03.2016","13,520","13,750","13,750","13,520","-1,74%"
"10.03.2016","13,760","13,880","13,880","13,666","-0,94%"
"09.03.2016","13,890","14,150","14,150","13,799","-2,53%"
"08.03.2016","14,250","14,350","14,350","14,250","-0,84%"
"07.03.2016","14,370","14,170","14,370","14,170","1,41%"
"04.03.2016","14,170","14,085","14,170","14,085","-0,25%"
"03.03.2016","14,205","14,260","14,370","14,205","-0,46%"
"02.03.2016","14,270","14,260","14,271","14,205","-1,59%"
"01.03.2016","14,500","14,520","14,520","14,373","-0,68%"
"29.02.2016","14,600","14,620","14,620","14,470","-0,18%"
"26.02.2016","14,627","14,560","14,627","14,470","0,25%"
"25.02.2016","14,590","14,480","14,590","14,480","0,72%"
"24.02.2016","14,485","14,580","14,650","14,485","-0,69%"
"23.02.2016","14,585","14,540","14,650","14,540","0,28%"
"22.02.2016","14,545","14,580","14,580","14,465","-0,31%"
"19.02.2016","14,590","14,740","14,870","14,590","-1,08%"
"18.02.2016","14,750","14,660","14,770","14,660","0,58%"
"17.02.2016","14,665","14,590","14,665","14,550","-0,85%"
"16.02.2016","14,790","14,750","14,790","14,723","-1,10%"
"15.02.2016","14,955","15,020","15,020","14,945","-0,57%"
"14.02.2016","15,040","15,040","15,040","15,040","0,00%"
"12.02.2016","15,040","15,110","15,110","15,040","-0,40%"
"11.02.2016","15,100","15,010","15,140","15,010","0,60%"
"10.02.2016","15,010","15,030","15,030","15,010","-1,51%"
"05.02.2016","15,240","15,260","15,300","15,240","0,93%"
"04.02.2016","15,100","14,935","15,130","14,890","0,94%"
"03.02.2016","14,960","14,895","15,125","14,736","-1,19%"
"02.02.2016","15,140","14,765","15,140","14,765","2,47%"
"01.02.2016","14,775","15,140","15,140","14,765","-1,43%"
"29.01.2016","14,990","14,980","15,010","14,882","-0,23%"
"28.01.2016","15,025","15,385","15,385","15,025","-2,94%"
"27.01.2016","15,480","15,445","15,480","15,410","0,23%"
"26.01.2016","15,445","15,705","15,705","15,430","-1,87%"
"25.01.2016","15,740","15,740","15,740","15,740","0,06%"
"22.01.2016","15,730","15,730","15,730","15,700","-2,48%"
"21.01.2016","16,130","16,280","16,280","16,059","-0,80%"
"20.01.2016","16,260","16,340","16,376","16,260","0,62%"
"19.01.2016","16,160","16,235","16,235","16,108","-0,52%"
"18.01.2016","16,245","16,250","16,270","16,245","-0,03%"
"15.01.2016","16,250","16,160","16,267","16,160","0,43%"
"14.01.2016","16,180","16,080","16,210","16,080","0,62%"
"13.01.2016","16,080","16,090","16,090","16,050","-0,12%"
"12.01.2016","16,100","16,090","16,100","16,047","-0,31%"
"11.01.2016","16,150","16,080","16,153","16,080","0,34%"
"10.01.2016","16,095","16,095","16,095","16,095","0,00%"
"08.01.2016","16,095","16,090","16,095","16,068","-0,03%"
"07.01.2016","16,100","16,010","16,100","16,000","0,47%"
"06.01.2016","16,025","16,150","16,150","16,025","-0,84%"
"05.01.2016","16,160","16,440","16,440","16,160","-1,79%"
"04.01.2016","16,455","16,470","16,502","16,455","-0,45%"
"31.12.2015","16,530","16,470","16,530","16,470","0,36%"
"30.12.2015","16,470","16,420","16,490","16,420","0,50%"
"29.12.2015","16,388","16,380","16,388","16,380","0,29%"
"28.12.2015","16,340","16,400","16,400","16,340","-0,58%"
"24.12.2015","16,435","16,435","16,435","16,435","0,00%"
"23.12.2015","16,435","16,454","16,454","16,435","-0,72%"
"22.12.2015","16,555","16,550","16,560","16,540","-0,69%"
"21.12.2015","16,670","16,565","16,670","16,515","1,28%"
"18.12.2015","16,460","16,415","16,460","16,290","0,98%"
"17.12.2015","16,300","16,330","16,350","16,300","-1,39%"
"16.12.2015","16,530","16,560","16,560","16,530","2,02%"
"15.12.2015","16,202","16,202","16,202","16,202","-1,15%"
"14.12.2015","16,390","16,390","16,390","16,390","0,58%"
"11.12.2015","16,295","16,295","16,295","16,295","1,40%"
"10.12.2015","16,070","16,070","16,070","16,070","0,31%"
"09.12.2015","16,020","16,020","16,020","16,020","0,19%"
"08.12.2015","15,990","15,990","15,990","15,990","0,25%"
"07.12.2015","15,950","15,950","15,950","15,950","0,31%"
"04.12.2015","15,900","15,900","15,900","15,900","0,00%"
"03.12.2015","15,900","15,900","15,900","15,900","-0,47%"
"02.12.2015","15,975","15,975","15,975","15,975","-0,81%"
"01.12.2015","16,105","16,105","16,105","16,105","-0,40%"
"30.11.2015","16,170","16,170","16,170","16,170","2,28%"
"27.11.2015","15,810","15,810","15,810","15,810","0,00%"
"26.11.2015","15,810","15,810","15,810","15,810","1,41%"
"25.11.2015","15,590","15,280","15,590","15,280","2,03%"
"24.11.2015","15,280","15,280","15,280","15,280","-0,71%"
"23.11.2015","15,390","15,390","15,390","15,390","-1,47%"
"22.11.2015","15,620","15,620","15,620","15,620","0,00%"
"20.11.2015","15,620","15,620","15,620","15,620","0,00%"
"19.11.2015","15,620","15,620","15,620","15,620","-1,08%"
"18.11.2015","15,790","15,790","15,790","15,790","0,00%"
"17.11.2015","15,790","15,790","15,790","15,790","0,00%"
"16.11.2015","15,790","15,790","15,790","15,790","0,10%"
"13.11.2015","15,775","15,775","15,775","15,775","0,41%"
"12.11.2015","15,710","15,710","15,710","15,710","0,26%"
"11.11.2015","15,670","15,670","15,670","15,670","-0,35%"
"10.11.2015","15,725","15,725","15,725","15,725","0,00%"
"09.11.2015","15,725","15,725","15,725","15,725","0,90%"
"06.11.2015","15,585","15,585","15,585","15,585","0,00%"
"05.11.2015","15,585","15,585","15,585","15,585","-0,67%"
"04.11.2015","15,690","15,690","15,690","15,690","0,00%"
"03.11.2015","15,690","15,690","15,690","15,690","-0,70%"
"30.10.2015","15,800","15,800","15,800","15,800","0,45%"
"29.10.2015","15,730","15,770","15,770","15,730","1,16%"
"28.10.2015","15,550","15,550","15,550","15,550","-1,21%"
"27.10.2015","15,740","15,720","15,740","15,720","0,13%"
"26.10.2015","15,720","15,790","15,790","15,720","-0,38%"
"23.10.2015","15,780","15,780","15,780","15,780","0,83%"
"22.10.2015","15,650","15,650","15,650","15,650","-1,45%"
"21.10.2015","15,880","15,880","15,880","15,880","1,18%"
"20.10.2015","15,695","15,840","15,840","15,695","-0,92%"
"19.10.2015","15,840","15,840","15,840","15,840","0,99%"
"18.10.2015","15,685","15,685","15,685","15,685","0,00%"
"16.10.2015","15,685","15,685","15,685","15,685","-0,82%"
"15.10.2015","15,815","15,815","15,815","15,815","-2,07%"
"14.10.2015","16,150","16,150","16,150","16,150","0,75%"
"13.10.2015","16,030","16,030","16,030","16,030","3,42%"
"09.10.2015","15,500","15,500","15,500","15,500","0,26%"
"08.10.2015","15,460","15,460","15,460","15,460","0,13%"
"07.10.2015","15,440","15,440","15,440","15,440","-1,15%"
"06.10.2015","15,620","15,620","15,620","15,620","0,51%"
"05.10.2015","15,540","15,640","15,640","15,540","-0,13%"
"03.10.2015","15,560","15,560","15,560","15,560","0,00%"
"02.10.2015","15,560","15,560","15,560","15,560","-1,58%"
"01.10.2015","15,810","15,810","15,810","15,810","-0,82%"
"30.09.2015","15,940","15,950","15,950","15,940","0,69%"
"29.09.2015","15,830","15,830","15,830","15,830","-1,19%"
"28.09.2015","16,020","16,020","16,020","16,020","1,20%"
"27.09.2015","15,830","15,830","15,830","15,830","0,00%"
"25.09.2015","15,830","15,830","15,830","15,830","-2,82%"
"24.09.2015","16,290","17,310","17,310","16,290","-0,49%"
"23.09.2015","16,370","16,040","16,370","16,040","2,06%"
"22.09.2015","16,040","16,040","16,040","16,040","1,04%"
"21.09.2015","15,875","15,875","15,875","15,875","3,96%"
"18.09.2015","15,270","15,270","15,270","15,270","0,03%"
"17.09.2015","15,265","15,265","15,265","15,265","0,96%"
"16.09.2015","15,120","15,050","15,120","15,050","0,10%"
"15.09.2015","15,105","15,035","15,140","15,035","0,47%"
"14.09.2015","15,035","15,125","15,125","15,035","-1,41%"
"11.09.2015","15,250","15,250","15,250","15,250","0,00%"
"10.09.2015","15,250","15,250","15,250","15,250","2,35%"
"09.09.2015","14,900","14,905","14,905","14,900","0,54%"
"08.09.2015","14,820","14,820","14,820","14,820","-0,60%"
"04.09.2015","14,910","14,910","14,910","14,910","-0,67%"
"03.09.2015","15,010","15,010","15,010","15,010","2,53%"
"02.09.2015","14,640","14,640","14,640","14,640","2,38%"
"01.09.2015","14,300","14,300","14,300","14,300","-0,17%"
"31.08.2015","14,325","14,325","14,325","14,325","3,65%"
"28.08.2015","13,820","13,820","13,820","13,820","-0,14%"
"27.08.2015","13,840","13,840","13,840","13,840","-1,81%"
"26.08.2015","14,095","14,095","14,095","14,095","-1,30%"
"25.08.2015","14,280","14,320","14,320","13,965","1,28%"
"24.08.2015","14,100","14,280","14,320","14,060","1,88%"
"22.08.2015","13,840","13,840","13,840","13,840","0,00%"
"21.08.2015","13,840","13,575","13,853","13,575","0,65%"
"20.08.2015","13,750","13,720","13,750","13,720","-0,58%"
"19.08.2015","13,830","13,900","13,900","13,810","-0,50%"
"18.08.2015","13,900","13,910","13,920","13,765","-0,18%"
"17.08.2015","13,925","13,900","13,925","13,860","0,07%"
"15.08.2015","13,915","13,915","13,915","13,915","0,00%"
"14.08.2015","13,915","13,950","13,950","13,805","-0,36%"
"13.08.2015","13,965","13,735","14,024","13,735","0,43%"
"12.08.2015","13,905","14,300","14,300","13,899","-2,46%"
"11.08.2015","14,255","14,430","14,430","14,050","0,49%"
"10.08.2015","14,185","14,560","14,560","14,185","-1,15%"
"08.08.2015","14,350","14,350","14,350","14,350","0,00%"
"07.08.2015","14,350","14,405","14,570","14,314","0,74%"
"06.08.2015","14,245","14,010","14,440","14,000","3,19%"
"05.08.2015","13,805","13,755","13,820","13,735","1,17%"
"04.08.2015","13,645","13,700","13,720","13,520","0,07%"
"03.08.2015","13,635","13,520","13,635","13,485","1,26%"
"01.08.2015","13,465","13,465","13,465","13,465","0,00%"
"31.07.2015","13,465","13,480","13,480","13,453","-0,63%"
"30.07.2015","13,550","13,520","13,550","13,520","-2,38%"
"29.07.2015","13,880","13,880","13,890","13,850","-0,68%"
"28.07.2015","13,975","13,890","14,005","13,880","0,36%"
"27.07.2015","13,925","13,905","13,940","13,905","-0,25%"
"24.07.2015","13,960","13,960","13,960","13,960","2,99%"
"23.07.2015","13,555","13,540","13,555","13,520","1,31%"
"22.07.2015","13,380","13,310","13,380","13,300","0,11%"
"21.07.2015","13,365","13,355","13,365","13,340","0,00%"
"20.07.2015","13,365","13,475","13,475","13,360","-0,89%"
"18.07.2015","13,485","13,485","13,485","13,485","0,00%"
"17.07.2015","13,485","13,570","13,570","13,475","-0,70%"
"16.07.2015","13,580","13,580","13,617","13,580","0,00%"
"15.07.2015","13,580","13,600","13,615","13,570","0,07%"
"14.07.2015","13,570","13,550","13,570","13,547","-0,22%"
"13.07.2015","13,600","13,595","13,617","13,595","0,00%"
"10.07.2015","13,600","13,685","13,685","13,590","-0,69%"
"09.07.2015","13,695","13,695","13,695","13,695","0,00%"
"08.07.2015","13,695","13,505","13,700","13,505","-0,44%"
"07.07.2015","13,755","13,810","13,860","13,755","-0,22%"
"06.07.2015","13,785","13,750","13,795","13,750","0,36%"
"03.07.2015","13,735","13,755","13,765","13,735","-0,87%"
"02.07.2015","13,855","13,900","13,900","13,855","-1,42%"
"01.07.2015","14,055","14,290","14,290","13,990","0,61%"
"30.06.2015","13,970","14,370","14,370","13,966","-2,38%"
"29.06.2015","14,310","14,370","14,370","14,040","1,63%"
"26.06.2015","14,080","14,080","14,080","14,075","0,07%"
"25.06.2015","14,070","14,060","14,080","14,060","0,72%"
"24.06.2015","13,970","13,940","13,990","13,940","0,72%"
"23.06.2015","13,870","14,210","14,230","13,870","-2,46%"
"22.06.2015","14,220","14,270","14,270","13,940","1,07%"
"20.06.2015","14,070","14,070","14,070","14,070","0,00%"
"19.06.2015","14,070","13,995","14,175","13,995","0,46%"
"18.06.2015","14,005","13,915","14,005","13,915","0,32%"
"17.06.2015","13,960","14,050","14,050","13,960","-0,18%"
"16.06.2015","13,985","14,005","14,025","13,940","-0,67%"
"15.06.2015","14,080","13,890","14,080","13,890","1,29%"
"12.06.2015","13,900","13,890","13,900","13,890","-0,14%"
"11.06.2015","13,920","13,780","13,940","13,780","0,94%"
"10.06.2015","13,790","13,595","13,810","13,595","1,32%"
"09.06.2015","13,610","13,590","13,610","13,590","0,07%"
"08.06.2015","13,600","13,690","13,690","13,570","-0,73%"
"07.06.2015","13,700","13,700","13,700","13,700","0,00%"
"05.06.2015","13,700","13,725","13,730","13,690","0,66%"
"03.06.2015","13,610","13,550","13,610","13,550","0,44%"
"02.06.2015","13,550","13,440","13,560","13,410","0,74%"
"01.06.2015","13,450","13,340","13,450","13,320","0,75%"
"30.05.2015","13,350","13,350","13,350","13,350","0,00%"
"29.05.2015","13,350","13,340","13,360","13,321","0,15%"
"28.05.2015","13,330","13,400","13,405","13,310","-0,07%"
"27.05.2015","13,340","13,350","13,382","13,340","0,23%"
"26.05.2015","13,310","13,360","13,390","13,310","0,00%"
"25.05.2015","13,310","12,840","13,345","12,840","3,66%"
"22.05.2015","12,840","12,990","13,080","12,840","-1,15%"
"21.05.2015","12,990","13,430","13,430","12,950","-2,99%"
"20.05.2015","13,390","13,435","13,445","13,380","-0,81%"
"19.05.2015","13,500","13,510","13,550","13,485","-0,11%"
"18.05.2015","13,515","13,800","13,830","13,440","0,75%"
"16.05.2015","13,415","13,415","13,415","13,415","0,00%"
"15.05.2015","13,415","13,820","13,830","13,415","-0,56%"
"14.05.2015","13,490","13,890","13,890","13,490","-0,55%"
"13.05.2015","13,565","13,840","13,850","13,530","-0,26%"
"12.05.2015","13,600","13,890","13,890","13,590","0,07%"
"11.05.2015","13,590","13,790","13,850","13,540","0,22%"
"09.05.2015","13,560","13,560","13,560","13,560","0,00%"
"08.05.2015","13,560","13,930","13,930","13,560","-2,02%"
"07.05.2015","13,840","13,840","13,840","13,644","2,14%"
"06.05.2015","13,550","13,790","13,790","13,525","-0,15%"
"05.05.2015","13,570","13,320","13,730","13,220","-0,26%"
"04.05.2015","13,605","13,270","13,605","13,250","0,59%"
"30.04.2015","13,525","13,180","13,540","13,100","1,81%"
"29.04.2015","13,285","13,090","13,325","13,000","1,41%"
"28.04.2015","13,100","13,020","13,345","12,980","0,31%"
"27.04.2015","13,060","13,240","13,395","13,040","-3,19%"
"24.04.2015","13,490","13,170","13,490","13,140","0,41%"
"23.04.2015","13,435","13,140","13,455","13,100","2,25%"
"22.04.2015","13,140","13,180","13,405","13,110","-0,23%"
"20.04.2015","13,170","13,090","13,610","13,050","0,61%"
"17.04.2015","13,090","12,910","13,250","12,910","0,00%"
"16.04.2015","13,090","12,840","13,145","12,810","1,95%"
"15.04.2015","12,840","12,860","13,320","12,800","-1,46%"
"14.04.2015","13,030","13,140","13,370","12,820","-1,88%"
"13.04.2015","13,280","13,260","13,350","12,910","0,15%"
"10.04.2015","13,260","13,300","13,320","12,890","2,55%"
"09.04.2015","12,930","13,200","13,300","12,810","0,54%"
"08.04.2015","12,860","13,380","13,380","12,860","-1,23%"
"07.04.2015","13,020","13,080","13,380","13,020","-0,46%"
"06.04.2015","13,080","13,150","13,350","12,980","-1,43%"
"02.04.2015","13,270","13,420","13,420","13,130","0,15%"
"01.04.2015","13,250","13,330","13,500","13,150","-1,27%"
"31.03.2015","13,420","13,630","13,660","13,270","-0,22%"
"30.03.2015","13,450","13,560","13,680","13,360","-0,07%"
"27.03.2015","13,460","13,580","13,620","13,420","-0,66%"
"26.03.2015","13,550","13,600","13,600","13,340","0,15%"
"25.03.2015","13,530","13,410","13,630","13,310","-0,51%"
"24.03.2015","13,600","13,610","13,650","13,360","0,22%"
"23.03.2015","13,570","13,400","13,620","13,340","1,27%"
"20.03.2015","13,400","13,770","13,790","13,400","-2,69%"
"19.03.2015","13,770","13,635","13,910","13,540","0,58%"
"18.03.2015","13,690","13,750","13,800","13,580","-0,51%"
"17.03.2015","13,760","13,940","13,970","13,740","-1,22%"
"16.03.2015","13,930","13,900","13,980","13,710","0,58%"
"13.03.2015","13,850","13,710","14,130","13,710","1,02%"
"12.03.2015","13,710","13,660","13,880","13,550","0,37%"
"11.03.2015","13,660","13,670","13,800","13,550","-0,07%"
"10.03.2015","13,670","13,940","14,100","13,670","-1,94%"
"09.03.2015","13,940","13,620","13,990","13,490","2,80%"
"06.03.2015","13,560","13,200","13,570","13,200","2,73%"
"05.03.2015","13,200","13,110","13,370","13,110","-0,68%"
"04.03.2015","13,290","12,990","13,290","12,990","2,31%"
"03.03.2015","12,990","12,960","13,060","12,900","0,23%"
"02.03.2015","12,960","12,810","12,990","12,800","1,17%"
"27.02.2015","12,810","13,210","13,250","12,810","-2,44%"
"26.02.2015","13,130","13,130","13,190","12,910","1,00%"
"25.02.2015","13,000","13,050","13,210","13,000","-0,38%"
"24.02.2015","13,050","13,290","13,290","13,020","-1,58%"
"23.02.2015","13,260","13,270","13,380","13,180","-0,08%"
"21.02.2015","13,270","13,270","13,270","13,270","0,00%"
"20.02.2015","13,270","13,180","13,330","13,180","0,61%"
"19.02.2015","13,190","13,260","13,280","13,130","0,46%"
"18.02.2015","13,130","13,190","13,520","13,130","-0,68%"
"13.02.2015","13,220","13,100","13,240","13,080","0,92%"
"12.02.2015","13,100","13,250","13,310","13,100","-1,13%"
"11.02.2015","13,250","13,040","13,340","13,020","1,61%"
"10.02.2015","13,040","12,850","13,140","12,850","1,09%"
"09.02.2015","12,900","12,780","12,960","12,780","0,94%"
"06.02.2015","12,780","12,770","12,920","12,590","0,08%"
"05.02.2015","12,770","12,640","12,900","12,570","0,87%"
"04.02.2015","12,660","12,580","12,720","12,510","0,64%"
"03.02.2015","12,580","12,690","12,720","12,500","-0,87%"
"02.02.2015","12,690","12,550","12,780","12,500","1,04%"
"01.02.2015","12,560","12,560","12,560","12,560","0,00%"
"30.01.2015","12,560","12,430","12,640","12,420","1,05%"
"29.01.2015","12,430","12,430","12,460","12,370","0,00%"
"28.01.2015","12,430","12,410","12,480","12,340","0,16%"
"27.01.2015","12,410","12,430","12,530","12,385","-0,16%"
"26.01.2015","12,430","12,390","12,510","12,390","0,32%"
"23.01.2015","12,390","12,490","12,680","12,390","-0,56%"
"22.01.2015","12,460","12,330","12,520","12,330","1,05%"
"21.01.2015","12,330","12,360","12,414","12,310","-0,32%"
"20.01.2015","12,370","12,370","12,520","12,310","-0,88%"
"19.01.2015","12,480","12,370","12,520","12,310","0,89%"
"16.01.2015","12,370","12,450","12,480","12,310","-0,48%"
"15.01.2015","12,430","12,520","12,730","12,320","-0,72%"
"14.01.2015","12,520","12,610","12,760","12,380","-0,71%"
"13.01.2015","12,610","12,700","12,840","12,420","-0,63%"
"12.01.2015","12,690","12,530","12,840","12,530","1,28%"
"10.01.2015","12,530","12,530","12,530","12,530","0,00%"
"09.01.2015","12,530","12,680","12,870","12,520","-2,19%"
"08.01.2015","12,810","12,690","12,920","12,610","0,91%"
"07.01.2015","12,695","12,710","12,870","12,630","-0,12%"
"06.01.2015","12,710","12,990","12,990","12,680","-1,17%"
"05.01.2015","12,860","12,950","13,060","12,830","-0,69%"
"02.01.2015","12,950","13,020","13,130","12,950","-0,61%"
"31.12.2014","13,030","13,030","13,030","13,030","0,00%"
"30.12.2014","13,030","13,060","13,110","12,990","-0,23%"
"29.12.2014","13,060","13,095","13,095","12,980","0,35%"
"28.12.2014","13,015","13,015","13,015","13,015","0,00%"
"26.12.2014","13,015","12,965","13,050","12,950","-0,04%"
"24.12.2014","13,020","13,000","13,020","12,965","0,15%"
"23.12.2014","13,000","12,970","13,020","12,920","0,46%"
"22.12.2014","12,940","13,050","13,070","12,940","-0,54%"
"19.12.2014","13,010","13,080","13,120","12,950","-0,54%"
"18.12.2014","13,080","13,090","13,160","12,910","-0,08%"
"17.12.2014","13,090","13,090","13,220","12,930","0,00%"
"16.12.2014","13,090","12,800","13,560","12,760","2,27%"
"15.12.2014","12,800","12,600","12,840","12,560","1,43%"
"14.12.2014","12,620","12,620","12,620","12,620","0,00%"
"12.12.2014","12,620","12,600","12,760","12,590","0,16%"
"11.12.2014","12,600","12,490","12,680","12,460","0,88%"
"10.12.2014","12,490","12,470","12,560","12,380","0,16%"
"09.12.2014","12,470","12,540","12,630","12,390","-0,16%"
"08.12.2014","12,490","12,540","12,560","12,340","0,64%"
"05.12.2014","12,410","12,420","12,520","12,340","-0,08%"
"04.12.2014","12,420","12,520","12,550","12,330","-0,80%"
"03.12.2014","12,520","12,590","12,730","12,500","-0,56%"
"02.12.2014","12,590","12,470","12,670","12,410","1,04%"
"01.12.2014","12,460","12,300","12,590","12,170","1,55%"
"30.11.2014","12,270","12,270","12,270","12,270","0,00%"
"28.11.2014","12,270","12,180","12,370","12,180","0,90%"
"27.11.2014","12,160","12,230","12,270","12,130","-0,57%"
"26.11.2014","12,230","12,280","12,410","12,130","-0,41%"
"25.11.2014","12,280","12,320","12,370","12,160","-0,32%"
"24.11.2014","12,320","12,315","12,390","12,220","0,49%"
"21.11.2014","12,260","12,600","12,670","12,230","-2,85%"
"20.11.2014","12,620","12,620","12,620","12,620","0,16%"
"19.11.2014","12,600","12,800","12,850","12,460","-1,56%"
"18.11.2014","12,800","12,950","12,970","12,735","-0,16%"
"17.11.2014","12,820","12,870","13,020","12,710","0,00%"
"16.11.2014","12,820","12,820","12,820","12,820","0,00%"
"14.11.2014","12,820","13,020","13,140","12,690","-1,54%"
"13.11.2014","13,020","13,020","13,100","12,885","0,00%"
"12.11.2014","13,020","12,880","13,020","12,785","1,09%"
"11.11.2014","12,880","12,790","12,910","12,720","1,46%"
"10.11.2014","12,695","12,670","12,820","12,625","-0,35%"
"07.11.2014","12,740","12,940","13,010","12,660","-1,55%"
"06.11.2014","12,940","12,580","12,970","12,530","3,44%"
"05.11.2014","12,510","12,620","12,720","12,380","-0,87%"
"04.11.2014","12,620","12,530","12,680","12,480","0,72%"
"03.11.2014","12,530","12,370","12,570","12,270","0,80%"
"31.10.2014","12,430","12,370","12,530","12,250","1,30%"
"30.10.2014","12,270","12,270","12,500","12,200","1,57%"
"29.10.2014","12,080","11,920","12,280","11,860","-0,33%"
"28.10.2014","12,120","12,250","12,280","11,930","-0,41%"
"27.10.2014","12,170","12,370","12,640","12,080","-1,06%"
"24.10.2014","12,300","12,480","12,510","12,200","-1,44%"
"23.10.2014","12,480","12,280","12,560","12,150","1,63%"
"22.10.2014","12,280","12,320","12,410","12,140","-0,32%"
"21.10.2014","12,320","12,230","12,480","12,140","0,74%"
"20.10.2014","12,230","12,010","12,315","12,010","1,24%"
"17.10.2014","12,080","12,200","12,220","12,000","-0,98%"
"16.10.2014","12,200","12,050","12,420","12,050","1,24%"
"15.10.2014","12,050","11,960","12,150","11,880","1,60%"
"14.10.2014","11,860","11,810","12,020","11,790","0,42%"
"13.10.2014","11,810","12,090","12,090","11,770","-2,48%"
